VentaID,ClienteID,ProductoID,Cantidad,FechaVenta,Region,ProductoID,NombreProducto,Categoria,PrecioUnitario,ClienteID,NombreCliente,Email,Telefono,Direccion,CategoriasID,NombreCategoria,Venta Total,TransaccionID
583,1062,503,4,27/4/2025,Oeste,503,Producto 3,Juguetería,1037.4,1062,Cliente 62,cliente62@example.com,555-1245,Calle 62 #463,2,Jugueteria,4149.6,483
584,1003,518,8,28/4/2025,Este,518,Producto 18,Periféricos,889.12,1003,Cliente 3,cliente3@example.com,555-9810,Calle 3 #336,4,Perifericos,7112.96,484
585,1045,530,3,29/4/2025,Norte,530,Producto 30,Electrónica,582.82,1045,Cliente 45,cliente45@example.com,555-7128,Calle 45 #818,3,Electronica,1748.46,485
586,1021,530,1,30/4/2025,Oeste,530,Producto 30,Electrónica,582.82,1021,Cliente 21,cliente21@example.com,555-9698,Calle 21 #740,3,Electronica,582.82,486
587,1031,505,3,1/5/2025,Sur,505,Producto 5,Juguetería,867.83,1031,Cliente 31,cliente31@example.com,555-7137,Calle 31 #749,2,Jugueteria,2603.49,487
588,1071,511,5,2/5/2025,Este,511,Producto 11,Juguetería,1581.68,1071,Cliente 71,cliente71@example.com,555-4222,Calle 71 #277,2,Jugueteria,7908.4,488
589,1027,519,9,3/5/2025,Norte,519,Producto 19,Periféricos,1387.56,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,4,Perifericos,12488.04,489
590,1096,530,7,4/5/2025,Norte,530,Producto 30,Electrónica,582.82,1096,Cliente 96,cliente96@example.com,555-6322,Calle 96 #585,3,Electronica,4079.74,490
591,1083,510,2,5/5/2025,Este,510,Producto 10,Juguetería,446.9,1083,Cliente 83,cliente83@example.com,555-6916,Calle 83 #878,2,Jugueteria,893.8,491
592,1012,522,1,6/5/2025,Norte,522,Producto 22,Electrónica,782.85,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,3,Electronica,782.85,492
593,1088,527,3,7/5/2025,Sur,527,Producto 27,Juguetería,1041.34,1088,Cliente 88,cliente88@example.com,555-1515,Calle 88 #820,2,Jugueteria,3124.02,493
594,1056,520,8,8/5/2025,Este,520,Producto 20,Electrónica,1713.66,1056,Cliente 56,cliente56@example.com,555-7468,Calle 56 #618,3,Electronica,13709.28,494
595,1050,512,9,9/5/2025,Sur,512,Producto 12,Hogar,553.49,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,1,Hogar,4981.41,495
596,1075,517,4,10/5/2025,Norte,517,Producto 17,Hogar,255.04,1075,Cliente 75,cliente75@example.com,555-1446,Calle 75 #188,1,Hogar,1020.16,496
597,1042,506,2,11/5/2025,Oeste,506,Producto 6,Hogar,941.46,1042,Cliente 42,cliente42@example.com,555-3527,Calle 42 #782,1,Hogar,1882.92,497
598,1009,512,4,12/5/2025,Este,512,Producto 12,Hogar,553.49,1009,Cliente 9,cliente9@example.com,555-4614,Calle 9 #509,1,Hogar,2213.96,498
599,1099,508,5,13/5/2025,Norte,508,Producto 8,Periféricos,1118.84,1099,Cliente 99,cliente99@example.com,555-2620,Calle 99 #516,4,Perifericos,5594.2,499
600,1005,508,9,14/5/2025,Norte,508,Producto 8,Periféricos,1118.84,1005,Cliente 5,cliente5@example.com,555-2684,Calle 5 #824,4,Perifericos,10069.56,500
601,1095,521,7,15/5/2025,Este,521,Producto 21,Electrónica,392.57,1095,Cliente 95,cliente95@example.com,555-4408,Calle 95 #401,3,Electronica,2747.99,501
602,1061,506,6,16/5/2025,Norte,506,Producto 6,Hogar,941.46,1061,Cliente 61,cliente61@example.com,555-5936,Calle 61 #739,1,Hogar,5648.76,502
603,1091,502,2,17/5/2025,Sur,502,Producto 2,Electrónica,1317.19,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,3,Electronica,2634.38,503
604,1034,514,6,18/5/2025,Sur,514,Producto 14,Hogar,36.84,1034,Cliente 34,cliente34@example.com,555-2686,Calle 34 #154,1,Hogar,221.04,504
605,1008,518,2,19/5/2025,Sur,518,Producto 18,Periféricos,889.12,1008,Cliente 8,cliente8@example.com,555-3783,Calle 8 #116,4,Perifericos,1778.24,505
606,1073,507,5,20/5/2025,Oeste,507,Producto 7,Juguetería,209.15,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,2,Jugueteria,1045.75,506
607,1019,502,5,21/5/2025,Norte,502,Producto 2,Electrónica,1317.19,1019,Cliente 19,cliente19@example.com,555-3214,Calle 19 #290,3,Electronica,6585.95,507
608,1097,505,8,22/5/2025,Este,505,Producto 5,Juguetería,867.83,1097,Cliente 97,cliente97@example.com,555-6407,Calle 97 #574,2,Jugueteria,6942.64,508
609,1074,521,7,23/5/2025,Oeste,521,Producto 21,Electrónica,392.57,1074,Cliente 74,cliente74@example.com,555-2762,Calle 74 #269,3,Electronica,2747.99,509
610,1002,501,7,24/5/2025,Este,501,Producto 1,Juguetería,1945.7,1002,Cliente 2,cliente2@example.com,555-1159,Calle 2 #506,2,Jugueteria,13619.9,510
611,1010,523,8,25/5/2025,Norte,523,Producto 23,Periféricos,784.96,1010,Cliente 10,cliente10@example.com,555-1302,Calle 10 #772,4,Perifericos,6279.68,511
612,1006,515,4,26/5/2025,Norte,515,Producto 15,Hogar,1858.17,1006,Cliente 6,cliente6@example.com,555-4164,Calle 6 #843,1,Hogar,7432.68,512
613,1048,521,3,27/5/2025,Oeste,521,Producto 21,Electrónica,392.57,1048,Cliente 48,cliente48@example.com,555-8379,Calle 48 #590,3,Electronica,1177.71,513
614,1080,515,4,28/5/2025,Oeste,515,Producto 15,Hogar,1858.17,1080,Cliente 80,cliente80@example.com,555-7125,Calle 80 #661,1,Hogar,7432.68,514
615,1043,525,4,29/5/2025,Sur,525,Producto 25,Hogar,1974.19,1043,Cliente 43,cliente43@example.com,555-9155,Calle 43 #38,1,Hogar,7896.76,515
616,1043,502,6,30/5/2025,Sur,502,Producto 2,Electrónica,1317.19,1043,Cliente 43,cliente43@example.com,555-9155,Calle 43 #38,3,Electronica,7903.14,516
617,1053,511,6,31/5/2025,Oeste,511,Producto 11,Juguetería,1581.68,1053,Cliente 53,cliente53@example.com,555-8734,Calle 53 #774,2,Jugueteria,9490.08,517
618,1065,512,9,1/6/2025,Norte,512,Producto 12,Hogar,553.49,1065,Cliente 65,cliente65@example.com,555-1911,Calle 65 #634,1,Hogar,4981.41,518
619,1035,519,8,2/6/2025,Este,519,Producto 19,Periféricos,1387.56,1035,Cliente 35,cliente35@example.com,555-5074,Calle 35 #446,4,Perifericos,11100.48,519
620,1016,502,3,3/6/2025,Norte,502,Producto 2,Electrónica,1317.19,1016,Cliente 16,cliente16@example.com,555-4604,Calle 16 #329,3,Electronica,3951.57,520
621,1002,530,6,4/6/2025,Este,530,Producto 30,Electrónica,582.82,1002,Cliente 2,cliente2@example.com,555-1159,Calle 2 #506,3,Electronica,3496.92,521
622,1014,529,6,5/6/2025,Sur,529,Producto 29,Electrónica,112.85,1014,Cliente 14,cliente14@example.com,555-6938,Calle 14 #907,3,Electronica,677.1,522
623,1050,522,3,6/6/2025,Este,522,Producto 22,Electrónica,782.85,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,3,Electronica,2348.55,523
624,1055,518,5,7/6/2025,Norte,518,Producto 18,Periféricos,889.12,1055,Cliente 55,cliente55@example.com,555-7723,Calle 55 #930,4,Perifericos,4445.6,524
625,1092,524,9,8/6/2025,Sur,524,Producto 24,Hogar,1477.99,1092,Cliente 92,cliente92@example.com,555-5497,Calle 92 #890,1,Hogar,13301.91,525
626,1004,513,9,9/6/2025,Norte,513,Producto 13,Hogar,1030.34,1004,Cliente 4,cliente4@example.com,555-4559,Calle 4 #318,1,Hogar,9273.06,526
627,1007,513,6,10/6/2025,Oeste,513,Producto 13,Hogar,1030.34,1007,Cliente 7,cliente7@example.com,555-5890,Calle 7 #848,1,Hogar,6182.04,527
628,1038,501,2,11/6/2025,Oeste,501,Producto 1,Juguetería,1945.7,1038,Cliente 38,cliente38@example.com,555-1630,Calle 38 #728,2,Jugueteria,3891.4,528
629,1092,501,1,12/6/2025,Oeste,501,Producto 1,Juguetería,1945.7,1092,Cliente 92,cliente92@example.com,555-5497,Calle 92 #890,2,Jugueteria,1945.7,529
630,1021,530,3,13/6/2025,Norte,530,Producto 30,Electrónica,582.82,1021,Cliente 21,cliente21@example.com,555-9698,Calle 21 #740,3,Electronica,1748.46,530
631,1081,507,3,14/6/2025,Norte,507,Producto 7,Juguetería,209.15,1081,Cliente 81,cliente81@example.com,555-8685,Calle 81 #582,2,Jugueteria,627.45,531
632,1026,526,8,15/6/2025,Este,526,Producto 26,Electrónica,800.27,1026,Cliente 26,cliente26@example.com,555-3307,Calle 26 #279,3,Electronica,6402.16,532
633,1068,505,6,16/6/2025,Sur,505,Producto 5,Juguetería,867.83,1068,Cliente 68,cliente68@example.com,555-9296,Calle 68 #254,2,Jugueteria,5206.98,533
634,1026,505,5,17/6/2025,Este,505,Producto 5,Juguetería,867.83,1026,Cliente 26,cliente26@example.com,555-3307,Calle 26 #279,2,Jugueteria,4339.15,534
635,1097,515,9,18/6/2025,Norte,515,Producto 15,Hogar,1858.17,1097,Cliente 97,cliente97@example.com,555-6407,Calle 97 #574,1,Hogar,16723.53,535
636,1082,505,4,19/6/2025,Sur,505,Producto 5,Juguetería,867.83,1082,Cliente 82,cliente82@example.com,555-3186,Calle 82 #935,2,Jugueteria,3471.32,536
637,1086,524,8,20/6/2025,Oeste,524,Producto 24,Hogar,1477.99,1086,Cliente 86,cliente86@example.com,555-1791,Calle 86 #10,1,Hogar,11823.92,537
638,1077,530,5,21/6/2025,Este,530,Producto 30,Electrónica,582.82,1077,Cliente 77,cliente77@example.com,555-1090,Calle 77 #378,3,Electronica,2914.1,538
639,1005,510,8,22/6/2025,Sur,510,Producto 10,Juguetería,446.9,1005,Cliente 5,cliente5@example.com,555-2684,Calle 5 #824,2,Jugueteria,3575.2,539
640,1066,508,9,23/6/2025,Norte,508,Producto 8,Periféricos,1118.84,1066,Cliente 66,cliente66@example.com,555-4178,Calle 66 #944,4,Perifericos,10069.56,540
641,1097,524,3,24/6/2025,Oeste,524,Producto 24,Hogar,1477.99,1097,Cliente 97,cliente97@example.com,555-6407,Calle 97 #574,1,Hogar,4433.97,541
642,1036,523,2,25/6/2025,Oeste,523,Producto 23,Periféricos,784.96,1036,Cliente 36,cliente36@example.com,555-7590,Calle 36 #977,4,Perifericos,1569.92,542
643,1024,503,8,26/6/2025,Sur,503,Producto 3,Juguetería,1037.4,1024,Cliente 24,cliente24@example.com,555-3073,Calle 24 #736,2,Jugueteria,8299.2,543
644,1079,504,2,27/6/2025,Oeste,504,Producto 4,Electrónica,1195.43,1079,Cliente 79,cliente79@example.com,555-2954,Calle 79 #52,3,Electronica,2390.86,544
645,1098,515,8,28/6/2025,Norte,515,Producto 15,Hogar,1858.17,1098,Cliente 98,cliente98@example.com,555-7159,Calle 98 #375,1,Hogar,14865.36,545
646,1050,512,3,29/6/2025,Este,512,Producto 12,Hogar,553.49,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,1,Hogar,1660.47,546
647,1017,521,3,30/6/2025,Sur,521,Producto 21,Electrónica,392.57,1017,Cliente 17,cliente17@example.com,555-7774,Calle 17 #688,3,Electronica,1177.71,547
648,1087,513,7,1/7/2025,Este,513,Producto 13,Hogar,1030.34,1087,Cliente 87,cliente87@example.com,555-4363,Calle 87 #248,1,Hogar,7212.38,548
649,1024,528,2,2/7/2025,Norte,528,Producto 28,Electrónica,148.14,1024,Cliente 24,cliente24@example.com,555-3073,Calle 24 #736,3,Electronica,296.28,549
650,1092,512,1,3/7/2025,Oeste,512,Producto 12,Hogar,553.49,1092,Cliente 92,cliente92@example.com,555-5497,Calle 92 #890,1,Hogar,553.49,550
651,1063,521,9,4/7/2025,Oeste,521,Producto 21,Electrónica,392.57,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,3,Electronica,3533.13,551
652,1096,517,3,5/7/2025,Sur,517,Producto 17,Hogar,255.04,1096,Cliente 96,cliente96@example.com,555-6322,Calle 96 #585,1,Hogar,765.12,552
653,1057,524,5,6/7/2025,Oeste,524,Producto 24,Hogar,1477.99,1057,Cliente 57,cliente57@example.com,555-3017,Calle 57 #334,1,Hogar,7389.95,553
654,1098,514,4,7/7/2025,Oeste,514,Producto 14,Hogar,36.84,1098,Cliente 98,cliente98@example.com,555-7159,Calle 98 #375,1,Hogar,147.36,554
655,1095,511,3,8/7/2025,Norte,511,Producto 11,Juguetería,1581.68,1095,Cliente 95,cliente95@example.com,555-4408,Calle 95 #401,2,Jugueteria,4745.04,555
656,1070,524,1,9/7/2025,Sur,524,Producto 24,Hogar,1477.99,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,1,Hogar,1477.99,556
657,1045,518,9,10/7/2025,Norte,518,Producto 18,Periféricos,889.12,1045,Cliente 45,cliente45@example.com,555-7128,Calle 45 #818,4,Perifericos,8002.08,557
658,1097,511,7,11/7/2025,Sur,511,Producto 11,Juguetería,1581.68,1097,Cliente 97,cliente97@example.com,555-6407,Calle 97 #574,2,Jugueteria,11071.76,558
659,1004,505,8,12/7/2025,Este,505,Producto 5,Juguetería,867.83,1004,Cliente 4,cliente4@example.com,555-4559,Calle 4 #318,2,Jugueteria,6942.64,559
660,1009,521,5,13/7/2025,Este,521,Producto 21,Electrónica,392.57,1009,Cliente 9,cliente9@example.com,555-4614,Calle 9 #509,3,Electronica,1962.85,560
661,1063,525,5,14/7/2025,Norte,525,Producto 25,Hogar,1974.19,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,1,Hogar,9870.95,561
662,1011,530,4,15/7/2025,Sur,530,Producto 30,Electrónica,582.82,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,3,Electronica,2331.28,562
663,1091,530,1,16/7/2025,Sur,530,Producto 30,Electrónica,582.82,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,3,Electronica,582.82,563
664,1032,506,6,17/7/2025,Este,506,Producto 6,Hogar,941.46,1032,Cliente 32,cliente32@example.com,555-4783,Calle 32 #993,1,Hogar,5648.76,564
665,1017,517,7,18/7/2025,Sur,517,Producto 17,Hogar,255.04,1017,Cliente 17,cliente17@example.com,555-7774,Calle 17 #688,1,Hogar,1785.28,565
666,1034,514,2,19/7/2025,Oeste,514,Producto 14,Hogar,36.84,1034,Cliente 34,cliente34@example.com,555-2686,Calle 34 #154,1,Hogar,73.68,566
667,1041,509,8,20/7/2025,Oeste,509,Producto 9,Juguetería,560.93,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,2,Jugueteria,4487.44,567
668,1008,507,3,21/7/2025,Oeste,507,Producto 7,Juguetería,209.15,1008,Cliente 8,cliente8@example.com,555-3783,Calle 8 #116,2,Jugueteria,627.45,568
669,1091,511,3,22/7/2025,Norte,511,Producto 11,Juguetería,1581.68,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,2,Jugueteria,4745.04,569
670,1005,525,6,23/7/2025,Norte,525,Producto 25,Hogar,1974.19,1005,Cliente 5,cliente5@example.com,555-2684,Calle 5 #824,1,Hogar,11845.14,570
671,1015,529,5,24/7/2025,Oeste,529,Producto 29,Electrónica,112.85,1015,Cliente 15,cliente15@example.com,555-5737,Calle 15 #4,3,Electronica,564.25,571
672,1062,505,8,25/7/2025,Norte,505,Producto 5,Juguetería,867.83,1062,Cliente 62,cliente62@example.com,555-1245,Calle 62 #463,2,Jugueteria,6942.64,572
673,1007,523,8,26/7/2025,Oeste,523,Producto 23,Periféricos,784.96,1007,Cliente 7,cliente7@example.com,555-5890,Calle 7 #848,4,Perifericos,6279.68,573
674,1008,507,7,27/7/2025,Norte,507,Producto 7,Juguetería,209.15,1008,Cliente 8,cliente8@example.com,555-3783,Calle 8 #116,2,Jugueteria,1464.05,574
675,1022,529,8,28/7/2025,Oeste,529,Producto 29,Electrónica,112.85,1022,Cliente 22,cliente22@example.com,555-6826,Calle 22 #131,3,Electronica,902.8,575
676,1017,527,9,29/7/2025,Sur,527,Producto 27,Juguetería,1041.34,1017,Cliente 17,cliente17@example.com,555-7774,Calle 17 #688,2,Jugueteria,9372.06,576
677,1029,509,8,30/7/2025,Sur,509,Producto 9,Juguetería,560.93,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,2,Jugueteria,4487.44,577
678,1009,502,1,31/7/2025,Oeste,502,Producto 2,Electrónica,1317.19,1009,Cliente 9,cliente9@example.com,555-4614,Calle 9 #509,3,Electronica,1317.19,578
679,1093,513,6,1/8/2025,Este,513,Producto 13,Hogar,1030.34,1093,Cliente 93,cliente93@example.com,555-8416,Calle 93 #550,1,Hogar,6182.04,579
680,1047,513,3,2/8/2025,Este,513,Producto 13,Hogar,1030.34,1047,Cliente 47,cliente47@example.com,555-6149,Calle 47 #686,1,Hogar,3091.02,580
681,1096,515,2,3/8/2025,Este,515,Producto 15,Hogar,1858.17,1096,Cliente 96,cliente96@example.com,555-6322,Calle 96 #585,1,Hogar,3716.34,581
682,1035,521,1,4/8/2025,Norte,521,Producto 21,Electrónica,392.57,1035,Cliente 35,cliente35@example.com,555-5074,Calle 35 #446,3,Electronica,392.57,582
683,1093,501,7,5/8/2025,Oeste,501,Producto 1,Juguetería,1945.7,1093,Cliente 93,cliente93@example.com,555-8416,Calle 93 #550,2,Jugueteria,13619.9,583
684,1003,519,1,6/8/2025,Norte,519,Producto 19,Periféricos,1387.56,1003,Cliente 3,cliente3@example.com,555-9810,Calle 3 #336,4,Perifericos,1387.56,584
685,1035,513,3,7/8/2025,Este,513,Producto 13,Hogar,1030.34,1035,Cliente 35,cliente35@example.com,555-5074,Calle 35 #446,1,Hogar,3091.02,585
686,1078,527,4,8/8/2025,Sur,527,Producto 27,Juguetería,1041.34,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,2,Jugueteria,4165.36,586
687,1039,526,2,9/8/2025,Este,526,Producto 26,Electrónica,800.27,1039,Cliente 39,cliente39@example.com,555-6551,Calle 39 #403,3,Electronica,1600.54,587
688,1071,504,1,10/8/2025,Este,504,Producto 4,Electrónica,1195.43,1071,Cliente 71,cliente71@example.com,555-4222,Calle 71 #277,3,Electronica,1195.43,588
689,1070,506,8,11/8/2025,Oeste,506,Producto 6,Hogar,941.46,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,1,Hogar,7531.68,589
690,1056,509,2,12/8/2025,Oeste,509,Producto 9,Juguetería,560.93,1056,Cliente 56,cliente56@example.com,555-7468,Calle 56 #618,2,Jugueteria,1121.86,590
691,1052,522,6,13/8/2025,Oeste,522,Producto 22,Electrónica,782.85,1052,Cliente 52,cliente52@example.com,555-1812,Calle 52 #580,3,Electronica,4697.1,591
692,1073,511,1,14/8/2025,Oeste,511,Producto 11,Juguetería,1581.68,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,2,Jugueteria,1581.68,592
693,1008,511,5,15/8/2025,Este,511,Producto 11,Juguetería,1581.68,1008,Cliente 8,cliente8@example.com,555-3783,Calle 8 #116,2,Jugueteria,7908.4,593
694,1068,517,7,16/8/2025,Oeste,517,Producto 17,Hogar,255.04,1068,Cliente 68,cliente68@example.com,555-9296,Calle 68 #254,1,Hogar,1785.28,594
695,1056,509,7,17/8/2025,Sur,509,Producto 9,Juguetería,560.93,1056,Cliente 56,cliente56@example.com,555-7468,Calle 56 #618,2,Jugueteria,3926.51,595
696,1029,513,7,18/8/2025,Sur,513,Producto 13,Hogar,1030.34,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,1,Hogar,7212.38,596
697,1011,526,4,19/8/2025,Este,526,Producto 26,Electrónica,800.27,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,3,Electronica,3201.08,597
698,1018,505,5,20/8/2025,Sur,505,Producto 5,Juguetería,867.83,1018,Cliente 18,cliente18@example.com,555-2180,Calle 18 #719,2,Jugueteria,4339.15,598
699,1046,505,7,21/8/2025,Oeste,505,Producto 5,Juguetería,867.83,1046,Cliente 46,cliente46@example.com,555-1374,Calle 46 #459,2,Jugueteria,6074.81,599
700,1096,526,2,22/8/2025,Norte,526,Producto 26,Electrónica,800.27,1096,Cliente 96,cliente96@example.com,555-6322,Calle 96 #585,3,Electronica,1600.54,600
701,1100,513,2,23/8/2025,Norte,513,Producto 13,Hogar,1030.34,1100,Cliente 100,cliente100@example.com,555-9845,Calle 100 #409,1,Hogar,2060.68,601
702,1070,508,4,24/8/2025,Este,508,Producto 8,Periféricos,1118.84,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,4,Perifericos,4475.36,602
703,1041,511,2,25/8/2025,Oeste,511,Producto 11,Juguetería,1581.68,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,2,Jugueteria,3163.36,603
704,1016,504,9,26/8/2025,Este,504,Producto 4,Electrónica,1195.43,1016,Cliente 16,cliente16@example.com,555-4604,Calle 16 #329,3,Electronica,10758.87,604
705,1036,507,6,27/8/2025,Este,507,Producto 7,Juguetería,209.15,1036,Cliente 36,cliente36@example.com,555-7590,Calle 36 #977,2,Jugueteria,1254.9,605
706,1041,506,9,28/8/2025,Este,506,Producto 6,Hogar,941.46,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,1,Hogar,8473.14,606
707,1068,522,1,29/8/2025,Sur,522,Producto 22,Electrónica,782.85,1068,Cliente 68,cliente68@example.com,555-9296,Calle 68 #254,3,Electronica,782.85,607
708,1010,517,6,30/8/2025,Este,517,Producto 17,Hogar,255.04,1010,Cliente 10,cliente10@example.com,555-1302,Calle 10 #772,1,Hogar,1530.24,608
709,1043,525,4,31/8/2025,Sur,525,Producto 25,Hogar,1974.19,1043,Cliente 43,cliente43@example.com,555-9155,Calle 43 #38,1,Hogar,7896.76,609
710,1044,507,6,1/9/2025,Sur,507,Producto 7,Juguetería,209.15,1044,Cliente 44,cliente44@example.com,555-2333,Calle 44 #654,2,Jugueteria,1254.9,610
711,1084,528,8,2/9/2025,Norte,528,Producto 28,Electrónica,148.14,1084,Cliente 84,cliente84@example.com,555-7865,Calle 84 #320,3,Electronica,1185.12,611
712,1010,502,6,3/9/2025,Este,502,Producto 2,Electrónica,1317.19,1010,Cliente 10,cliente10@example.com,555-1302,Calle 10 #772,3,Electronica,7903.14,612
713,1072,518,9,4/9/2025,Norte,518,Producto 18,Periféricos,889.12,1072,Cliente 72,cliente72@example.com,555-3509,Calle 72 #305,4,Perifericos,8002.08,613
714,1021,511,7,5/9/2025,Sur,511,Producto 11,Juguetería,1581.68,1021,Cliente 21,cliente21@example.com,555-9698,Calle 21 #740,2,Jugueteria,11071.76,614
715,1075,525,9,6/9/2025,Este,525,Producto 25,Hogar,1974.19,1075,Cliente 75,cliente75@example.com,555-1446,Calle 75 #188,1,Hogar,17767.71,615
716,1026,520,7,7/9/2025,Oeste,520,Producto 20,Electrónica,1713.66,1026,Cliente 26,cliente26@example.com,555-3307,Calle 26 #279,3,Electronica,11995.62,616
717,1005,520,9,8/9/2025,Este,520,Producto 20,Electrónica,1713.66,1005,Cliente 5,cliente5@example.com,555-2684,Calle 5 #824,3,Electronica,15422.94,617
718,1029,502,9,9/9/2025,Este,502,Producto 2,Electrónica,1317.19,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,3,Electronica,11854.71,618
719,1071,505,1,10/9/2025,Oeste,505,Producto 5,Juguetería,867.83,1071,Cliente 71,cliente71@example.com,555-4222,Calle 71 #277,2,Jugueteria,867.83,619
720,1005,502,8,11/9/2025,Norte,502,Producto 2,Electrónica,1317.19,1005,Cliente 5,cliente5@example.com,555-2684,Calle 5 #824,3,Electronica,10537.52,620
721,1061,506,6,12/9/2025,Este,506,Producto 6,Hogar,941.46,1061,Cliente 61,cliente61@example.com,555-5936,Calle 61 #739,1,Hogar,5648.76,621
722,1064,512,8,13/9/2025,Oeste,512,Producto 12,Hogar,553.49,1064,Cliente 64,cliente64@example.com,555-8040,Calle 64 #494,1,Hogar,4427.92,622
723,1029,517,4,14/9/2025,Oeste,517,Producto 17,Hogar,255.04,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,1,Hogar,1020.16,623
724,1093,515,2,15/9/2025,Norte,515,Producto 15,Hogar,1858.17,1093,Cliente 93,cliente93@example.com,555-8416,Calle 93 #550,1,Hogar,3716.34,624
725,1019,511,6,16/9/2025,Este,511,Producto 11,Juguetería,1581.68,1019,Cliente 19,cliente19@example.com,555-3214,Calle 19 #290,2,Jugueteria,9490.08,625
726,1081,512,5,17/9/2025,Este,512,Producto 12,Hogar,553.49,1081,Cliente 81,cliente81@example.com,555-8685,Calle 81 #582,1,Hogar,2767.45,626
727,1013,519,5,18/9/2025,Este,519,Producto 19,Periféricos,1387.56,1013,Cliente 13,cliente13@example.com,555-6496,Calle 13 #427,4,Perifericos,6937.8,627
728,1020,526,4,19/9/2025,Sur,526,Producto 26,Electrónica,800.27,1020,Cliente 20,cliente20@example.com,555-9698,Calle 20 #983,3,Electronica,3201.08,628
729,1006,523,7,20/9/2025,Este,523,Producto 23,Periféricos,784.96,1006,Cliente 6,cliente6@example.com,555-4164,Calle 6 #843,4,Perifericos,5494.72,629
730,1001,512,2,21/9/2025,Norte,512,Producto 12,Hogar,553.49,1001,Cliente 1,cliente1@example.com,555-6805,Calle 1 #337,1,Hogar,1106.98,630
731,1039,505,9,22/9/2025,Este,505,Producto 5,Juguetería,867.83,1039,Cliente 39,cliente39@example.com,555-6551,Calle 39 #403,2,Jugueteria,7810.47,631
732,1054,520,5,23/9/2025,Norte,520,Producto 20,Electrónica,1713.66,1054,Cliente 54,cliente54@example.com,555-5590,Calle 54 #555,3,Electronica,8568.3,632
733,1002,515,4,24/9/2025,Este,515,Producto 15,Hogar,1858.17,1002,Cliente 2,cliente2@example.com,555-1159,Calle 2 #506,1,Hogar,7432.68,633
734,1090,526,9,25/9/2025,Norte,526,Producto 26,Electrónica,800.27,1090,Cliente 90,cliente90@example.com,555-6823,Calle 90 #844,3,Electronica,7202.43,634
735,1060,522,7,26/9/2025,Este,522,Producto 22,Electrónica,782.85,1060,Cliente 60,cliente60@example.com,555-6932,Calle 60 #33,3,Electronica,5479.95,635
736,1082,525,5,27/9/2025,Oeste,525,Producto 25,Hogar,1974.19,1082,Cliente 82,cliente82@example.com,555-3186,Calle 82 #935,1,Hogar,9870.95,636
737,1089,512,4,28/9/2025,Norte,512,Producto 12,Hogar,553.49,1089,Cliente 89,cliente89@example.com,555-8716,Calle 89 #161,1,Hogar,2213.96,637
738,1018,511,4,29/9/2025,Oeste,511,Producto 11,Juguetería,1581.68,1018,Cliente 18,cliente18@example.com,555-2180,Calle 18 #719,2,Jugueteria,6326.72,638
739,1063,514,3,30/9/2025,Este,514,Producto 14,Hogar,36.84,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,1,Hogar,110.52,639
740,1059,527,1,1/10/2025,Este,527,Producto 27,Juguetería,1041.34,1059,Cliente 59,cliente59@example.com,555-6197,Calle 59 #838,2,Jugueteria,1041.34,640
741,1016,523,8,2/10/2025,Oeste,523,Producto 23,Periféricos,784.96,1016,Cliente 16,cliente16@example.com,555-4604,Calle 16 #329,4,Perifericos,6279.68,641
742,1058,501,9,3/10/2025,Oeste,501,Producto 1,Juguetería,1945.7,1058,Cliente 58,cliente58@example.com,555-6730,Calle 58 #827,2,Jugueteria,17511.3,642
743,1058,506,6,4/10/2025,Este,506,Producto 6,Hogar,941.46,1058,Cliente 58,cliente58@example.com,555-6730,Calle 58 #827,1,Hogar,5648.76,643
744,1091,509,5,5/10/2025,Este,509,Producto 9,Juguetería,560.93,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,2,Jugueteria,2804.65,644
